,product,title,rating,body
1443,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Good,4,"Excellent, I like the product and  the  amazon facility is the best for the delivery is also very good thanks"
1444,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",OnePlus Nord 2T 5G but its TOUCH NOT WORKING within one month of its purchase date,1,"I have submitted the mobile in your OnePlus service center at Elpro city PCMC link road Chinchwad Pune 411034 and looking at the issue, your service engineer also got surprised and he kept my mobile with him for further investigating and then he has provided the request number IN01007X220914015.So I being customer after investing 34,000/- getting frustrating/rage/unsatisfied and why to bear with such defective product. So now my request is at least to replace this mobile with new one to compensate my loss."
1445,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery & Speaker,3,"Battery back up is not that great. Battery get drained out easily. Also when you dail someone and using speaker to listen the call. It's way low than any other phone. It feels like phone on/ off speaker, has same audio."
1446,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Review:-,4,Camera  4.2/5  front 3.8/5  Rear  4.3/5Battery  3.7/5Performance  4/5Fingerprint reader  4.2/5Value for money  3.9/5Gaming  3.8/5________
1447,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Worst,2,Worst
1448,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Poor,1,"Not realise it's premium phone, battery 🔋 drain in very sort time"
1449,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Highly Disappointed ! It's a miracle it's not thrown into Trash,1,"Wonder how after being in the market for such a long time, OnePlus can't make proper a simple thing as Auto Brightness.The default dim brightness is so damn dim that it strains the eye.If one puts Auto Brightness On, he'll have to adjust it at least 20 times a day. Irritates the hell out of me personally, to the extent it almost came under the hammer.Extremely disappointed with OnePlus."
1450,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",mobile order Kiye Hain to usmein shop nikala hai,1,
1451,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Camera quality is disaster and display is very dull,2,Please don't waste your money. Camera is looks like normal 10k range phone. Display quality is also very dull. I'm completely disappointed with this mobile
1452,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",It's not working properly. Everytime there is a message to System Reboot automatically.,1,Received a default Mobile phone. It's not working properly. Everytime there is a message to System Reboot automatically. Need to go to service centre.
1453,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Bad quality back panel,1,"Bought this phone recently, the back panel broke by itself after few days. Highly disappointed"
1454,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery hearing problem,1,Almost every thing is good except battery is heating while charging. Amazon will not support for exchange or return product better don't purchase. Amazon will only tell technical person will visit for checking
1455,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","This is Not a good product.Battery ,fingerprint sensor, Android auto connectivity issues are there .",1,"After one week of use , this device flickers while connected to Android auto , frequently disconnect and not responding while driving. Serious issue . Battery backup hardly 8 hours. Sometimes finger print sensor dose not work. Never expected this quality from one+ . This could be the start of downfall as quality and reliability compromised."
1456,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery backup is not good .,2,Poor battery backup. 80w fast charging support is good but also the discharging very fast
1457,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Best phone under 30k,5,Best phone under 30k
1458,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Thik h,2,No
1459,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","Worst product ever, I've got defective product from one plus from Amazon",1,"Worst product ever, I've got defective product from one plus from Amazon and Amazon send replacement product by delivery person and he just refuses to replace it two times after promising us by customer care executive Jyoti and Sofia.. Writing review so that Amazon could take right action. Worst customer service ever. Really disappointed with them, also I've put replacement 3rd day after receiving that bloody phone."
1460,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Worst product,1,I am using this mobile since 3 months. Now the battery is draining automatically if we are not using also it is keepin getting off automatically . Worst experience with OnePlus.
1461,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Camera Quality is very much poor at this range and heating the phone at high level..,1,Camera Quality is very much poor at this range and heating the phone at high level..  I think please don't buy this phone your valuable money which u earned. I am returning this product I had redmi note 7 pro i purchased the phone at price 110000/- on 2018 the phone was 5 times good than one plus. U should try redmi product or any others plz don't buy one plus.
1462,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",It doesn't support Mi Home camera App...,1,It doesn't support Mi Home camera App...
1463,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Worst phone,1,"Finger print reader okBattery life  worstCamera quality  okWorst phone from OnePlus i never expect it from OnePlus because battery backup very poor, it charges super fast and also drains very fast , some options are not working.Totally worst phone from OnePlus"
1464,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Camera quality not good,2,Camera quality not good
1465,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",pH hang and slow,1,"The media could not be loaded.
                



 Very bad product..hang and very slow.. already castumer complain..😔 I don't expect that."
1466,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery life is very bad,1,"Battery life is very bad, picture quality is not good."
1467,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery drain and overheat issue.,1,"Only issue is the battery drain and heating.It gets heated while charging, and also while normal basic usage the top half of phone gets heated. Really disappointed from oneplus, such a known brand. On a normal phone call it gets heated, you cant hold it on your ear during call for long. Have returned this due to this issue. Really bad experience"
1468,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",🔥 hitting problems camera problem not good phone oneplus,1,Instagram use reels camera on than hitting problems and video lag 👿 bakwas phone others phone oneplus good but low price model not good so high price phone buy not buy nord Series phone
1469,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Not worth the hype,3,We can get faaaaar better camera quality at this price segment in any of the other brands. Itna bekar camera ohh god😭
1470,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Required work on battery,1,All ok but batteries low fast
1471,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Charging issues,1,Charging issues just in 2 months
1472,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Disappointing product because of camera quality is too bad I wahis device with OnePlus 8T,1,Disappointing product because of camera quality is too bad I want to change or replace this device with OnePlus 8T please can anyone help me out OnePlus team or Amazon team.....I am really feeling sad after using this product 2days and feels like a 30k goes waste for this product please can anyone help me out with this I just want to replace this with other OnePlus device....
1473,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Not satisfied,1,"Please don't buy this cellphone. Battery drains very fast. No proper reply from service centre. I had to go to to service centre 3 times. Only waste of money. Very disappointed. When I went to service centre, I was asked whether I have backed up my data?. Why should I do again and again. I recommend not to buy this type of phone. I am writing after 15 days of use. Please don't buy. Also ask your friends and family not to buy."
1474,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Very bad experience from OnePlus,1,I have been using the phone for a month now.I have had a very bad experience.While the phone is running on my mobile it seems like an application advertisement is coming from the playstore and it is very annoying.The screen of the mobile hangs.is it oneplus
1475,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Worst ever,1,Don't don't ever buy.  Pathetic serverice. Display problem
1476,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Nord series not good,2,Performance bad
1477,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Display and Camera worst,1,"waste of money after 3 day use i reliase camera is poor and display quality is not good Battery also drain very fast and sometime heating after play games or use heavy app, If we talk about processor , then it very fast but for multimedia and camera i never suggest anyone to purchase.worst Experince with Nord series.90 Hz display refresh rate in mid range not expected"
1478,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Don't buy screen is very sensitive broken after small drop.,1,Part not available at authorized service center. Order but they say part not available
1479,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Camera and working condition,4,"Everything is OK with mobile, but related to battery it show less. Charging completed in 25mins only. But battery backup is around 8hrs that's it."
1480,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Dont buy this mobile...,1,Pls dont buy this mobile front camera very poor and battery is very worst and so many times cld to Amazon customers care no body will response.....
1481,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Delivered defective items.,1,"Defective ordered delivered, put it for refund, they r neither giving refund nor giving replacement, very much disappointed by Amazon service."
1482,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Dummy flash light???,3,"I dont know why oneplus putting a dummy secondary flashlight on this premium looking smartphone like a toy.. first i thought cool another flashlight would be a cooler tone and another will will be warmer tone but no its only one...overall this phone is excellent great performance, camera, display etc"
1483,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",OnePlus is Fraud company... Don't buy OnePlus product,1,Do not buy this mobile. My mobile is not working in just 12 hrs of i received & the support of OnePlus is totally bakwas.. still (20 day) I'm not receive new device....don't buy OnePlus product
1484,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Not worth for money,1,"It is hanging and camera quality also not good, for the same request raised but amazon not took care... I suggest you guys better not to buy this product...."
1485,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Worst mobile and fake reviews,1,Plz don't believe reviews 90% are fake reviews. I have purchased after reading these  reviews.1. Battery drained very fast2. It is not OnePlus. It is a oppo mobile as my opinion.3. Auto brightness sensors are not working.4. Camera quality is worst.5. Over heating issue. Am requesting you guys don't fall on reviews.
1486,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","After using for 3 weeks I am changing my review,",1,"After 3 weeks of use phone is not able to detect the SIM now,  i tried rebooting and everything but nothing works,  DO NOT BUY ONEPLUS PRODUCTS..THEY ARE DEFECTIVE"
1487,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)","There is network issue with phone, after using it for 20days.",1,"There is a network issue with the mobiles.  The service station addressed the issue and degraded the software, but even then, the issue is not resolved.  so please check for network issue with in 15 days ."
1488,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Battery drain so fast.,4,Everything is good .. except battery drain with in 4-5 hr of watching video or scrolling.Back camera is perfect in low light conditions
1489,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Phones camera filled with vapour,1,We brought this phone to gift my brother after 1 week but after we opened the phone . Camera(rear and front) got accumulated with water and we tried every way to get rid of it but it is not possible. Return policy is just 1 week which is not sufficient it should be atleast  2 weeks .This is not at all good waste of money
1490,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Don't buy this model,1,"Hey guys if you looking for one plus phone please buy flagship model as one plus Nord model is very poor , at this price you will get better phone with better features of other brands phone . Nord model has just branding tag don't buy one plus Nord my suggestion .."
1491,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Value for Money,4,It's worth for money but OnePlus should have given some additional features.Overall it good and satisfied with one month of use.
1492,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Hanging issue,1,Phone is hanging more...Those who have more usage plz don't go with this
1493,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Hanging problem,1,Overall bakwass
1494,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Display and Camera issues,1,Display and Camera quality is very poor. Product is not upto the mark.Checked with other Nord 2T and there is issue with display with this purchased device.Very disappointed with product and service. Appreciate your help with this ASAP.
1495,"OnePlus Nord 2T 5G (Jade Fog, 8GB RAM, 128GB Storage)",Over heating,1,Its been only a week using this phone its over heating pathetic after spending such amount this is is the result
